Price,Close,High,Low,Open,Volume
Ticker,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS
Date,,,,,
2002-07-01,80.9556884765625,81.42545069209382,78.33284943984602,79.23322701961436,114874
2002-07-02,79.71082305908203,82.16924742814237,79.24106080603882,82.16924742814237,70272
2002-07-03,82.72512817382812,83.49241031858385,79.85958043441367,81.42545456057864,158600
2002-07-04,85.77075958251953,86.51454982992614,79.7029970378867,79.7029970378867,389836
2002-07-05,84.04830169677734,86.90602224818151,83.55504747729837,86.90602224818151,162464
2002-07-08,84.0561294555664,84.69814364489635,83.47675406038414,84.54155621686536,100766
2002-07-09,85.24620056152344,85.49673662613726,83.32016753011898,85.34014919641906,110472
2002-07-10,83.43759155273438,85.80989446535905,81.42544730289545,81.42544730289545,182680
2002-07-11,83.22621154785156,83.57853323361387,82.36498076043259,82.99133042401003,68804
2002-07-12,83.18707275390625,83.74295622272352,82.8582429716026,83.14792589613971,39310
2002-07-15,82.26318359375,82.9599994083375,81.58985971119085,82.68597146890818,34122
2002-07-16,80.1727523803711,82.37280353715414,79.07664053142071,82.37280353715414,80172
2002-07-17,79.06881713867188,79.70299425813852,78.13712010768393,79.3898194280476,81806
2002-07-18,78.05099487304688,79.85175005221863,76.62604851466423,76.62604851466423,76988
2002-07-19,78.70867156982422,79.23324042163011,76.57125408335399,76.57908154346948,157674
2002-07-22,77.72215270996094,78.76345790747729,75.94488486108645,78.76345790747729,80436
2002-07-23,76.4224853515625,77.8161171565504,74.22243410035078,74.22243410035078,80816
2002-07-24,73.6900405883789,76.4146607325347,73.48647407578358,75.42032966276078,208460
2002-07-25,74.18328857421875,75.94489701001814,71.49781533671164,74.53561026137862,401650
2002-07-26,70.44868469238281,77.5107788304462,68.92978946937154,77.41682541552393,243754
2002-07-29,67.78669738769531,72.81315483874926,65.2969582102332,72.0615370873653,259782
2002-07-30,67.44219970703125,69.18031614304873,65.7667125008981,68.11552366164446,143848
2002-07-31,65.92328643798828,67.80233498253901,64.2008252721501,64.2008252721501,225840
2002-08-01,66.65925598144531,68.11551684388176,65.1795031868179,68.11551684388176,211186
2002-08-02,65.31261444091797,66.14252586311495,63.10473084279364,63.10473084279364,96810
2002-08-05,67.1211929321289,67.47351460773298,65.17950998675566,66.3930624249475,72298
2002-08-06,68.60096740722656,71.24729453419107,66.40874296002067,71.24729453419107,98388
2002-08-07,70.66006469726562,73.1184888042943,67.95893203016793,68.88279674028219,336812
2002-08-08,69.21163177490234,71.87361761239859,68.89845697049103,71.09068060137028,94164
2002-08-09,70.3077621459961,71.07503966357038,68.60878742793689,69.05506259773782,101558
2002-08-12,70.99674224853516,71.9910734189737,70.4800056232272,70.4800056232272,101390
2002-08-13,70.04937744140625,71.16897644515073,69.72054293114051,71.16897644515073,51326
2002-08-14,68.08422088623047,70.30776457260018,65.14037875768747,65.14037875768747,210438
2002-08-15,68.08422088623047,68.08422088623047,68.08422088623047,68.08422088623047,0
2002-08-16,66.96461486816406,69.05505805761483,64.592316210354,64.592316210354,286236
2002-08-19,67.27777862548828,67.55180658840493,66.55747559580226,67.3325851738053,136762
2002-08-20,68.53047943115234,69.344735879377,66.54964963881314,67.66142121204231,107902
2002-08-21,68.1076889038086,69.68139030139537,67.96675642633203,69.68139030139537,67328
2002-08-22,67.04290771484375,68.70273544135446,66.90980744258536,67.34825511716188,246328
2002-08-23,65.74322509765625,67.16033924784038,65.53183113825077,66.86282412433232,341918
2002-08-26,65.4144058227539,66.54966481070116,64.90549662126031,65.68843385432739,273836
2002-08-27,65.32828521728516,65.76672816021875,65.1795252302168,65.76672816021875,316540
2002-08-28,65.43788146972656,68.89846438670146,64.67060407206297,68.89846438670146,140876
2002-08-29,65.46920776367188,65.75889547519307,63.065589672080925,63.065589672080925,154212
2002-08-30,65.52400207519531,65.76671064348366,64.04424917424957,65.45353583089565,109896
2002-09-02,65.10904693603516,66.37740598620078,63.9737881478091,65.76671600757847,256338
2002-09-03,65.1560287475586,65.61013132606246,64.60797275796142,65.61013132606246,219580
2002-09-04,65.49269104003906,65.7667190360225,64.7489007652269,64.98378190464128,132516
2002-09-05,65.7197494506836,66.5496609582243,65.50052321517984,65.76672377048048,165740
2002-09-06,65.63361358642578,65.76671384398662,65.15602388545477,65.76671384398662,87022
2002-09-09,65.75106048583984,65.82152674036227,65.28913043745987,65.76672018447474,104510
2002-09-10,65.75106048583984,65.75106048583984,65.75106048583984,65.75106048583984,0
2002-09-11,65.72758483886719,66.23649407228308,65.61014424654044,65.7667317029761,67520
2002-09-12,65.7823715209961,65.92329923345743,65.33609644931143,65.76671182435183,70258
2002-09-13,65.82935333251953,66.54965645220663,65.46137192346175,65.46137192346175,160798
2002-09-16,65.75887298583984,66.3539031260042,65.33608514295045,65.76670044347318,26272
2002-09-17,64.7567367553711,66.07990259317141,63.77023775134848,66.07990259317141,108362
2002-09-18,62.84635543823242,65.14035994697765,61.96163756295545,64.20083552466548,126200
2002-09-19,60.113914489746094,62.9481479788563,58.80640847027232,62.79156054607307,376582
2002-09-20,59.04911422729492,59.89468529931626,58.720279705212015,58.720279705212015,331130
2002-09-23,58.20354461669922,59.7380993867256,57.350141285421365,58.720281179612314,212802
2002-09-24,59.63632583618164,60.10608814323519,58.07827893965299,58.250526074639815,221682
2002-09-25,60.207862854003906,60.661965415244424,59.346632045949235,59.941662329137664,90520
2002-09-26,59.86336898803711,61.225681458818514,59.50321983209983,59.50321983209983,61582
2002-09-27,62.47054672241211,62.948136393031206,59.50321350585039,59.50321350585039,247886
2002-09-30,61.01428985595703,63.417907811458456,60.76374901751129,61.859861004376,172392
2002-10-01,59.38577651977539,61.0690912134803,57.647655275657996,60.29398160584175,275562
2002-10-02,59.38577651977539,59.38577651977539,59.38577651977539,59.38577651977539,0
2002-10-03,57.6163444519043,60.28615811405935,57.34231646047675,60.28615811405935,146834
2002-10-04,57.326663970947266,58.6889718610041,56.49674765392137,57.47541917494044,152790
2002-10-07,57.585018157958984,58.32880833131127,56.85688768083199,57.154402794439235,198760
2002-10-08,60.24699783325195,60.74807938881632,57.46757168240018,57.46757168240018,207708
2002-10-09,61.4135856628418,62.00861592438613,60.46622894124027,60.99079773370807,159802
2002-10-10,63.535335540771484,64.04424457467785,61.53884625390805,61.53884625390805,363882
2002-10-11,62.627132415771484,63.54316488099839,59.518871576276275,59.518871576276275,279456
2002-10-14,62.47054672241211,63.57448600888226,62.039931361514505,62.79154898906844,93216
2002-10-15,62.47054672241211,62.47054672241211,62.47054672241211,62.47054672241211,0
2002-10-16,62.28264236450195,62.948138857397325,61.85202698674613,62.55667033216476,103742
2002-10-17,61.89118576049805,63.37093898236863,61.264835999480994,61.852038900434486,152578
2002-10-18,62.979461669921875,65.61012839083138,61.69544292598463,61.69544292598463,111388
2002-10-21,63.32395553588867,64.19301863684015,63.104734090316185,63.417908949325195,159856
2002-10-22,60.55236053466797,64.20084570859099,59.706784597521995,64.20084570859099,309236
2002-10-23,62.893333435058594,63.4335619210268,59.83987888353251,59.83987888353251,761030
2002-10-24,64.03641510009766,64.81151981397949,61.852019096488675,62.77588374244948,574866
2002-10-25,64.33393096923828,65.43787017154791,62.901157287942375,64.18517103534727,195340
2002-10-28,63.746734619140625,64.98377418401837,63.42572756621127,64.51401196100137,167172
2002-10-29,65.86066436767578,66.83150342428367,63.57448726877911,63.88766208291102,545938
2002-10-30,66.0407485961914,68.19382575848573,62.79155942400178,66.06423575495533,544736
2002-10-31,66.35391998291016,66.54965426014589,64.67060519868294,65.76671715120298,198194
2002-11-01,69.21946716308594,69.83798938412136,66.31477243088653,66.54965356110219,897702
2002-11-04,70.19815063476562,70.62093865347157,68.70274242618768,69.05506418221943,111062
2002-11-05,68.27994537353516,70.15116703057272,67.88064934766356,70.15116703057272,244632
2002-11-06,68.27994537353516,68.27994537353516,68.27994537353516,68.27994537353516,0
