Price,Close,High,Low,Open,Volume
Ticker,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS
Date,,,,,
2002-07-01,10.465253829956055,10.703665364348371,10.437463909402084,10.569101072482654,70415
2002-07-02,10.371644020080566,11.048850758989174,8.424858367548353,10.703664869251643,101236
2002-07-03,10.344586372375488,10.555207171038452,10.226842092273749,10.495969864403959,65381
2002-07-04,10.323375701904297,10.555205945006358,10.29631694400503,10.555205945006358,66402
2002-07-05,10.661978721618652,11.214128709450979,10.427223850769522,10.627606698843305,579971
2002-07-08,10.63419246673584,10.972794683589687,10.579342118753438,10.806784629163397,154805
2002-07-09,10.56544303894043,10.814093261337307,10.441117513721034,10.70366310748611,205417
2002-07-10,10.503283500671387,10.70366639334112,10.451359460395345,10.70366639334112,75093
2002-07-11,10.396509170532227,11.083222652016774,10.289003644313677,10.495968612238867,171272
2002-07-12,10.351166725158691,10.572027073160717,10.299242691348102,10.56544496678088,57189
2002-07-15,9.940163612365723,10.365063520101527,9.885314098417389,10.365063520101527,89981
2002-07-16,9.899210929870605,10.047668965502066,9.801944121085382,9.91310547851801,85078
2002-07-17,9.646902084350586,9.943819778907681,9.598634679954813,9.875074892384179,40485
2002-07-18,9.926268577575684,10.70366689573471,9.875075696131834,9.89189654553741,97449
2002-07-19,9.940163612365723,10.130308594053277,9.747093985701333,9.747093985701333,38621
2002-07-22,9.491860389709473,10.082039098696953,9.391668954641892,10.082039098696953,57937
2002-07-23,9.540127754211426,9.73685481783765,9.087437981218669,9.460413799976159,148655
2002-07-24,9.646902084350586,10.082039885122363,9.598634679954813,9.598634679954813,238910
2002-07-25,9.432623863220215,10.005982600667453,9.253449620036392,9.88897113729672,172080
2002-07-26,8.984320640563965,9.384356026914446,8.700566368803974,9.308297882097632,157369
2002-07-29,9.205181121826172,9.529889529486585,8.238369994231437,8.97700751189582,179156
2002-07-30,8.655956268310547,9.529889201796856,8.36269525153205,9.460413164413445,162748
2002-07-31,9.008455276489258,9.115229656515545,8.148418398863205,8.424859444846055,364248
2002-08-01,9.170807838439941,9.322192120486022,8.7005653095259,8.7005653095259,202544
2002-08-02,9.67469310760498,9.702483858699203,8.90826473337067,9.664454366252258,403641
2002-08-05,9.771224975585938,9.875072196164085,9.598632059211987,9.660793993748454,182658
2002-08-06,9.480891227722168,10.220260819267558,9.401908428177803,10.220260819267558,98470
2002-08-07,9.54305362701416,9.799017175155864,9.460414196671508,9.799017175155864,124293
2002-08-08,9.336088180541992,10.220259906289902,9.118885294187228,10.220259906289902,95573
2002-08-09,9.298059463500977,9.47065241051881,9.15325726413979,9.343401390685962,55468
2002-08-12,9.626424789428711,9.709065052714417,8.424859440720443,8.424859440720443,350120
2002-08-13,9.374117851257324,9.653483517055212,9.339744996375348,9.653483517055212,51087
2002-08-14,9.726617813110352,9.805600620288333,9.460415487977404,9.460415487977404,156538
2002-08-15,9.726617813110352,9.726617813110352,9.726617813110352,9.726617813110352,0
2002-08-16,9.95040225982666,10.130308498267679,9.702483949600271,9.805600041197524,319441
2002-08-19,10.068144798278809,10.289004326290163,9.950401352461677,10.012563300638039,126311
