Price,Close,High,Low,Open,Volume
Ticker,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS
Date,,,,,
1996-01-01,58.14008331298828,64.21347970192498,57.887024421267476,58.3994708035474,15273
1996-01-02,58.26660919189453,58.29824084103551,58.07681362626184,58.140076924543784,17623
1996-01-03,58.013553619384766,58.07681692125596,58.01355361938477,58.26661249765672,5286
1996-01-04,57.384098052978516,57.88705177466189,57.384098052978516,57.88705177466189,12336
1996-01-05,57.22908020019531,57.38091554378837,57.146836764597545,57.3176465642004,12923
1996-01-08,56.9602165222168,57.31765768878487,56.93807209152368,57.254394367706155,14685
1996-01-09,56.93806076049805,57.31764628221937,56.30541633403324,56.96020518678428,26434
1996-01-10,56.93806076049805,57.57070518696285,56.93806076049805,56.93806076049805,7636
1996-01-11,57.25438690185547,57.25438690185547,55.672775727181836,56.938064666920745,14685
1996-01-12,57.380916595458984,57.44417990541863,56.93806208416569,57.2543843047518,6461
1996-01-15,56.93806076049805,57.19111966524152,56.93806076049805,57.38091526149608,14685
1996-01-16,56.083988189697266,56.77990158434768,56.05235653595693,56.938059853049346,10573
1996-01-17,57.384098052978516,57.50746609310865,56.36238044662013,56.084012698796265,67555
1996-01-18,57.00448226928711,57.88702120648479,55.04012159200155,57.38406775039411,46407
1996-01-19,57.19743347167969,60.73391728272324,56.81151945060164,57.0044736257475,24085
1996-01-22,57.10888671875,57.191130169048115,56.852663467366185,57.197458769374435,15273
1996-01-23,56.94438552856445,57.25754342114626,56.94122122919534,57.108872387884446,43470
1996-01-24,56.84632873535156,57.19111829498553,56.498369205423764,56.94438799531753,82241
1996-01-25,57.23223114013672,57.31763318460894,56.62488990753547,56.84631710743632,46407
1996-01-26,57.23223114013672,57.23223114013672,57.23223114013672,57.23223114013672,0
1996-01-29,57.31765365600586,57.5707125933048,56.691337748130934,57.23225158103169,249074
1996-01-30,57.61499786376953,58.32988577287866,57.004492152280456,57.317650086716924,293719
1996-01-31,57.31765365600586,57.88703484723134,57.25439033937825,57.615001451574926,12336
1996-02-01,58.804359436035156,59.78496335157775,57.57386659865325,57.31764340717986,358338
1996-02-02,61.36659622192383,61.36659622192383,59.974774654714146,58.80438040585841,27609
1996-02-05,63.546043395996094,67.37354165540002,60.54413812732013,61.366578160003456,509897
1996-02-06,63.50493240356445,64.52981978135314,62.31555811827159,63.546056965835035,647945
1996-02-07,63.606143951416016,64.52980756967035,62.31554632561774,63.504920385832314,549255
1996-02-08,65.54204559326172,68.00936038309464,63.89716528618065,63.606151752526515,520471
1996-02-09,68.69893646240234,69.30627785226905,64.90939271666794,65.54203716238511,142747
1996-02-12,69.81239318847656,71.48890501559544,69.59097159193453,70.47667499046726,99864
1996-02-13,70.74555969238281,70.85627050622412,68.3256865813216,69.81240300684999,109851
1996-02-14,77.03086853027344,77.81534828718632,70.60319513452379,70.74554324716198,511072
1996-02-15,73.08000946044922,73.70316103859648,72.1215498444428,77.03087598138944,54631
1996-02-16,72.93132781982422,73.7031503412436,66.11141204039063,73.07999885354121,98102
1996-02-19,70.90686798095703,71.48890063505029,67.0603839137479,72.93133357795068,31134
1996-02-20,70.74236297607422,70.9827646244147,69.59094949073476,70.90684980672465,48757
1996-02-21,70.74236297607422,70.74236297607422,70.74236297607422,70.74236297607422,0
1996-02-22,71.2358169555664,72.12151999183912,70.9827581350905,70.74235650872782,25847
1996-02-23,72.25120544433594,73.32353963467847,70.85622624403176,71.23581161087306,56394
1996-02-26,72.75102233886719,73.13377782150907,71.1725756112549,72.25123314088272,60506
1996-02-27,71.1251220703125,73.70314697421387,70.38176126489954,72.7510161395737,37596
1996-02-28,72.81430053710938,73.8929582033284,71.49207116927458,71.125137137687,102214
1996-02-29,71.39715576171875,75.78771135528386,70.53991994313971,72.81427969635452,65205
1996-03-01,71.10296630859375,71.48888032553049,69.59094755735731,71.39714968708738,18210
1996-03-04,72.6276626586914,72.88072156636586,70.85625597575806,71.10298628419521,173882
1996-03-05,72.6276626586914,72.6276626586914,72.6276626586914,72.6276626586914,0
1996-03-06,72.66877746582031,73.0072440902766,71.17257420101708,72.62765858544748,32896
1996-03-07,71.99818420410156,72.43786875007935,71.90011926757491,72.66878323659789,11161
1996-03-08,71.4888916015625,71.74195047805813,70.85624724571699,71.99817365378256,21735
1996-03-11,69.81239318847656,70.41340600638134,68.9583271173809,71.48890501559544,16448
1996-03-12,69.36954498291016,69.90729449262037,69.27465001206303,69.81239385098499,41120
1996-03-13,69.33789825439453,70.15717386950074,69.33789825439453,69.369529904468,22322
1996-03-14,69.89779663085938,70.22361174756536,69.0215861856833,69.33790840350554,32896
1996-03-15,69.5308609008789,70.33432078855581,66.42457351011652,66.42457351011652,14098
1996-03-18,69.07219696044922,69.59096629744126,69.02158517950396,69.53086161775062,7636
1996-03-19,70.08126068115234,71.8052198146618,69.59096438309597,69.07219506037453,380660
1996-03-20,70.08126068115234,70.08126068115234,70.08126068115234,70.08126068115234,0
1996-03-21,69.5877914428711,69.59095574197292,69.27463357674131,70.08125197914913,127474
1996-03-22,69.5909652709961,70.1603463805352,66.4277375147553,69.58780097146098,116900
1996-03-25,67.82588958740234,68.95832901217378,67.81956665837177,69.5909735041108,16448
1996-03-26,68.28141021728516,69.03742287131747,66.42775953273537,67.8259040445154,25259
1996-03-27,71.01759338378906,71.17259306039135,68.32568684282852,68.28140365128031,31134
1996-03-28,71.17257690429688,71.48889911546696,70.8562546931268,71.01757726287934,9986
1996-03-29,71.33073425292969,71.80522039894855,70.22360936353179,71.17257598478184,34658
1996-04-01,71.80523681640625,71.80523681640625,71.19157238826737,71.33075056190145,7636
1996-04-02,71.2896499633789,72.11841330050456,71.17261051984342,71.8052552409881,29959
1996-04-03,71.55216979980469,72.12155097276548,71.17258424142693,71.289623641749,17623
1996-04-04,71.70084381103516,72.75419845732516,71.30227810770195,71.55217274728969,18798
1996-04-05,71.70084381103516,71.70084381103516,71.70084381103516,71.70084381103516,0
1996-04-08,72.18480682373047,72.71623335545783,71.4952276926482,71.70083344383363,15273
1996-04-09,73.05152893066406,73.3868312633011,71.80522023157107,72.18480574502874,28784
1996-04-10,73.38682556152344,73.3899898607907,72.56439129139531,73.05152325493766,25847
1996-04-11,73.07051086425781,75.8541531538976,72.58021455122788,73.38683307842764,22910
1996-04-12,74.01947021484375,74.14599681003851,72.75417590896222,73.0704980677359,37008
1996-04-15,76.7050552368164,77.11627238560361,74.01947806602703,74.01947806602703,84591
1996-04-16,75.968017578125,77.43575335313591,75.60108363437227,76.70504976477758,94577
1996-04-17,78.41004943847656,79.0648383753843,77.81535951819997,75.96803778232739,59331
1996-04-18,79.22930145263672,79.83980134777931,78.70103930775058,78.41002587045502,315455
1996-04-19,80.99756622314453,81.29490834189065,78.44800244354005,79.22932366871532,114550
1996-04-22,80.0770492553711,80.69387778610823,79.8081745534104,80.99754843802529,57569
1996-04-23,79.24830627441406,79.88727943497211,78.29301650461615,80.07707507130502,32309
1996-04-24,80.86151885986328,80.97855822127913,79.1185799631819,79.24827084915411,41120
1996-04-25,80.7476577758789,85.40392431868128,80.09286896420652,80.86153285817248,82828
1996-04-26,79.81134033203125,80.02960326271818,79.08063104019034,80.74765535740423,22322
1996-04-29,80.02960205078125,80.34592422990451,76.61964430978695,79.8113391233996,24085
1996-04-30,82.75630187988281,82.87650556117688,79.08063356236298,80.02960581515703,137460
1996-05-01,83.46487426757812,83.8254796730654,82.30713187130706,82.7563093137232,56394
1996-05-02,83.96783447265625,84.45813650826585,82.93978291491774,83.46488090813251,129236
1996-05-03,83.61671447753906,84.01528016071546,83.51865520667391,83.96783267521184,43470
1996-05-06,83.0789566040039,83.19283169190734,81.92754285602439,83.61670606049047,65793
1996-05-07,83.99945068359375,84.14179311697617,82.87650435931634,83.0789514678679,64030
1996-05-08,85.40076446533203,85.53361968005566,82.8765097147952,83.9994561116374,108676
1996-05-09,84.56566619873047,93.88452762714843,83.57557509535093,85.4007576736632,118662
1996-05-10,86.05552673339844,87.8743802960244,82.05404435899253,84.56564680643196,168595
1996-05-13,83.0694580078125,83.31935257540827,79.08695508023797,82.2438538096211,152734
1996-05-14,83.72742462158203,84.268338427823,82.3767279266844,83.06947708782128,108088
1996-05-15,84.44546508789062,84.7712801803838,83.82547222604445,83.72741296959346,44645
1996-05-16,85.72341918945312,85.72341918945312,85.1540380515505,84.44547309347098,28197
1996-05-17,85.59371948242188,85.72341039020817,84.77444381470829,85.72341039020817,55806
1996-05-20,84.38851928710938,85.15401878329268,83.82546120521043,85.59370890060559,30546
1996-05-21,83.82548522949219,84.77445763043386,82.63611677000812,84.38854347276293,41120
1996-05-22,83.38263702392578,84.13864951668407,83.19284140806188,83.82548589989038,5874
1996-05-23,83.25611114501953,83.25611114501953,82.5601976610989,83.38263777621142,35246
1996-05-24,84.8282241821289,84.84088138108699,82.88600762426715,83.25610593645358,66380
1996-05-27,83.31621551513672,84.01528767313349,82.93978855572998,84.82823494067901,17035
1996-05-28,83.8001708984375,84.1386375246854,82.24386294837635,83.31619753421262,19972
1996-05-29,83.5091552734375,83.82547748760733,82.56335293051941,83.80017443245188,12923
1996-05-30,83.82548522949219,83.82548522949219,83.12957742820406,83.50916298610774,14685
1996-05-31,84.41384887695312,84.45813773497846,82.87652080329909,83.82548755983363,83416
1996-06-03,84.49925231933594,84.6479233733338,83.25610780293982,84.41384457839449,162720
1996-06-04,83.88875579833984,84.39486799483568,83.06947998164338,84.49925586823589,12336
1996-06-05,84.14179992675781,84.45812781256123,82.24386663666414,83.8254777117422,294307
1996-06-06,83.99945068359375,84.26832539521456,83.65149684231604,83.69894432011017,51107
1996-06-07,84.05956268310547,84.45813403392529,83.5154902478532,83.8887528707978,28197
1996-06-10,83.76221466064453,83.82547796968477,83.57242473352385,83.60405638804396,10573
1996-06-11,83.19283294677734,83.82547737426154,82.87651073303523,83.06630632959562,13511
1996-06-12,84.77445220947266,85.40709665578666,83.82547986921368,85.40709665578666,187393
1996-06-13,83.82548522949219,84.77445763043386,83.82548522949219,84.77129333055024,11161
1996-06-14,84.35689544677734,84.45811899868188,83.82546896388493,83.85710628579392,449391
1996-06-17,84.58465576171875,86.03974024201051,84.39486016140664,85.40709580202069,45232
