Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
1996-01-01,4.617049217224121,4.624903205705653,4.569925286334929,4.600219455979351,104121369
1996-01-02,4.581145286560059,4.6282698205480095,4.547485461729416,4.60582993732758,168743308
1996-01-03,4.615927219390869,4.868378121911788,4.605829363111176,4.65631894421155,209323879
1996-01-04,4.5732903480529785,4.586754455011268,4.5115802324548335,4.572168563916198,216900264
1996-01-05,4.541874885559082,4.5553389939621605,4.502604944010826,4.5553389939621605,166708467
1996-01-08,4.360109329223633,4.536264201103248,4.315229273165533,4.532898549048594,186974245
1996-01-09,4.234444618225098,4.3084967501802,4.089706305821607,4.231078966420237,388766555
1996-01-10,4.1256103515625,4.251274750023013,4.1065367245792475,4.151416781257465,276606655
1996-01-11,4.254641532897949,4.274837844219634,4.078486648992604,4.084096768771061,409645726
1996-01-12,4.209761142730713,4.3185954798417985,4.181710845746132,4.286057147327758,374687924
1996-01-15,4.1660027503967285,4.218736791710816,4.142440789326961,4.197418698489751,199981539
1996-01-16,4.173856735229492,4.196296612512199,4.13795245205418,4.151416558244922,217247573
1996-01-17,4.0077996253967285,4.157026573849941,3.973018026266372,4.151416454818101,299629901
1996-01-18,3.896721839904785,3.9696522018591645,3.855208030397896,3.9056985115216287,377502810
1996-01-19,3.8282785415649414,3.8911110261759343,3.8024727171555472,3.8428647289893747,324535340
1996-01-22,3.8933565616607666,3.9438467479354333,3.8372559550863286,3.8406225069681303,338613971
1996-01-23,3.7284226417541504,3.9236512056967294,3.523095619758267,3.9068211415791634,354919302
1996-01-24,3.6005120277404785,3.718322730213366,3.5455341195023995,3.6958825535944553,351185727
1996-01-25,3.4490416049957275,3.608365800582332,3.4277235133978223,3.5926578277318253,360855771
1996-01-26,3.4490416049957275,3.4490416049957275,3.4490416049957275,3.4490416049957275,0
1996-01-29,3.720566511154175,3.7531051437402616,3.4120159381304056,3.4333334328086385,652902286
1996-01-30,4.054924488067627,4.241177218868574,3.7811555113716655,3.837255207916858,1061936020
1996-01-31,3.9662861824035645,4.168246889403294,3.8653055292018172,4.016776359153497,731560842
1996-02-01,4.1256103515625,4.151416781257465,3.9157959592185345,3.9270155987607405,640422958
1996-02-02,4.5732903480529785,4.6226587402333745,4.235566789064592,4.235566789064592,818725675
1996-02-05,4.953651428222656,5.053509723876173,4.679882378578864,4.82462074312905,1222482548
1996-02-06,4.538508415222168,5.161221525753504,4.434162104599332,5.072582891291974,1242315590
1996-02-07,4.622660160064697,4.667540230675181,4.2423002954000095,4.287180366010494,895441820
1996-02-08,5.026579856872559,5.108486273086566,4.6226581943332805,4.6697821135695055,821653997
1996-02-09,5.318301677703857,5.430501672208622,5.028824421145571,5.206101083795322,994440377
1996-02-12,4.985065460205078,5.273420593142396,4.914378981902478,5.183660490034262,971599188
1996-02-13,5.284641742706299,5.4787484712024135,4.894184117913106,4.936820009410553,1019034918
1996-02-14,5.288006782531738,5.496699378755151,5.2476153632154015,5.419281592626588,622459505
1996-02-15,5.203856945037842,5.3295213327026225,5.1163404074660725,5.161220759990532,699136437
1996-02-16,5.111853122711182,5.166831640774113,5.072583180811823,5.116341458587582,495646793
1996-02-19,5.1634650230407715,5.277909787530914,5.133171155636673,5.2061012138267015,518231701
1996-02-20,4.890817165374756,5.182538557968416,4.824619019962634,5.161220765125404,639131752
1996-02-21,4.890817165374756,4.890817165374756,4.890817165374756,4.890817165374756,0
1996-02-22,5.14887809753418,5.183660293513402,4.960381528511089,5.004139794401197,613558303
1996-02-23,5.09390115737915,5.150000555977623,5.008628177393526,5.138780916019441,546094871
1996-02-26,5.10512113571167,5.256591679820828,5.0725830987494716,5.150000897326652,544960514
1996-02-27,5.04677677154541,5.161221537880769,4.960382604392891,5.134292722903723,542491536
1996-02-28,5.071460723876953,5.2016128642596415,5.0602404844149405,5.144391381274356,427826248
1996-02-29,4.753933429718018,5.044532156939584,4.723639264806718,5.026580314515965,697898447
1996-03-01,4.780861854553223,4.851548351238509,4.679881787221219,4.790960310839306,723172202
1996-03-04,4.7314934730529785,4.824619540349353,4.676514960300334,4.802179361644384,673407539
1996-03-05,4.7314934730529785,4.7314934730529785,4.7314934730529785,4.7314934730529785,0
1996-03-06,4.899794578552246,4.932332918006616,4.770764203887741,4.813400400660831,543855566
1996-03-07,4.943551540374756,5.05463034559316,4.919989578453976,4.968236185515094,854410306
1996-03-08,4.9177470207214355,4.936820651298209,4.819010817486826,4.880720644806521,646827174
1996-03-11,4.9334540367126465,4.948039927664052,4.827985649464351,4.847059276322437,631091821
1996-03-12,5.187027454376221,5.340742171848417,4.9031605844312125,4.9256007657378635,803011329
1996-03-13,5.098389148712158,5.1219523146662915,4.987310918262482,5.04902164569396,577715422
1996-03-14,5.097265243530273,5.147755406040926,5.060238884594356,5.093899592338388,597611484
1996-03-15,4.930088520050049,5.086047396584665,4.891940064159472,5.070339420419301,622444100
1996-03-18,4.705687522888184,4.891940275888114,4.687735677794464,4.8795985509685105,667319823
1996-03-19,4.416210174560547,4.775251842221953,4.3197178537498475,4.689979161435572,1037292464
1996-03-20,4.416210174560547,4.416210174560547,4.416210174560547,4.416210174560547,0
1996-03-21,4.7326154708862305,4.781983266862312,4.600219159804028,4.600219159804028,670459612
1996-03-22,4.540752410888672,4.643976626880062,4.45435765351294,4.643976626880062,674824785
1996-03-25,4.513824939727783,4.6249034681601895,4.4487485605133985,4.599097632985831,457166882
1996-03-26,4.484651565551758,4.577778221014571,4.3421571222988575,4.488017816727721,532380354
1996-03-27,4.643977165222168,4.711297405103669,4.623781153198098,4.6450992491407,377229724
1996-03-28,4.704565525054932,4.728127489253191,4.640610937198168,4.656318913330339,359409115
1996-03-29,4.641732215881348,4.729248758404791,4.627146325262021,4.698954593662204,325958187
1996-04-01,4.685491561889648,4.701200139317973,4.622659649791862,4.661929594852979,247509698
1996-04-02,4.6978325843811035,4.757298827213822,4.650708663375723,4.695588716586404,367425238
1996-04-03,4.737103462219238,4.856036570980766,4.72588382130885,4.803301921027002,297032084
1996-04-04,4.681003093719482,4.696711068284089,4.631634702699204,4.689978865112206,241840713
1996-04-05,4.681003093719482,4.681003093719482,4.681003093719482,4.681003093719482,0
1996-04-08,4.759543418884277,4.784227766591326,4.710175622575884,4.7404694907719005,228109392
1996-04-09,4.765153408050537,4.873988052653881,4.740469360722567,4.819010137960973,320184170
1996-04-10,4.762909412384033,4.845937623845147,4.743835185604008,4.824619529050823,285103129
1996-04-11,4.713541507720947,4.746080144765652,4.686613889951835,4.718029843618354,216484333
1996-04-12,4.842572212219238,4.880720068270433,4.692223157630716,4.713541253483972,341108156
1996-04-15,4.967114448547363,5.065850632430895,4.926721828409779,4.936819683742298,476612002
1996-04-16,4.978334426879883,5.043410498014328,4.936820019791827,4.981700678588407,388937409
1996-04-17,5.190394878387451,5.245372810524906,5.068096087426456,5.116342712906726,410008440
1996-04-18,5.475382328033447,5.503432025415648,5.3104473981212035,5.351961501698301,686239778
1996-04-19,5.510164260864258,5.6212427714981965,5.465283903182924,5.520263015671804,657928468
1996-04-22,5.3351311683654785,5.576361790191917,5.307081472429849,5.565142151579148,577856867
1996-04-23,5.299228191375732,5.357572357904849,5.217321461933649,5.285763784082067,570256675
1996-04-24,5.728957176208496,5.791789693921183,5.524751643493248,5.544947959751882,534899747
1996-04-25,5.437233924865723,5.890524015657739,5.340741310657455,5.767103188223647,620220200
1996-04-26,5.485480308532715,5.55280054651309,5.295861318539304,5.4305017945000555,632532875
1996-04-29,5.440601348876953,5.458552895492752,5.335132640862344,5.430502592411529,421084526
1996-04-30,5.489968299865723,5.610022876577792,5.396841936538194,5.430501454014185,429361131
1996-05-01,5.970186710357666,6.056581180363783,5.929794685226176,5.991505106573948,495470338
1996-05-02,5.974674701690674,6.004969171384836,5.834424391992625,5.924184518270915,506967956
1996-05-03,5.8389129638671875,5.957845480647933,5.811984745074663,5.923062673562538,493527926
1996-05-06,5.511285781860352,5.731198612933371,5.482114001899651,5.699782665466858,591063023
1996-05-07,5.578607082366943,5.620120588308332,5.4821144649083005,5.503432259802833,548608662
1996-05-08,5.608902454376221,5.688565034313074,5.4080631780126955,5.4753840311194555,785659868
1996-05-09,5.472015380859375,5.618997550688189,5.441720920325645,5.503431325646654,609397594
1996-05-10,5.414794445037842,5.445088915274418,5.3082042557111615,5.340742294577079,606288615
1996-05-13,5.529238700866699,5.562898820573806,5.455186557391823,5.486602509277444,398370778
1996-05-14,5.682951927185059,5.719978288980487,5.492211498326419,5.520261790577612,651015892
1996-05-15,5.695295333862305,5.744664030669464,5.476505147399069,5.593193486607656,917242481
1996-05-16,5.727832794189453,5.845643193160011,5.689684944720713,5.761492308777345,688543503
1996-05-17,5.614511966705322,5.677344479758291,5.5830960098807845,5.6100242297606275,565289312
1996-05-20,5.438356399536133,5.551679080229696,5.421526339985865,5.542703008509301,326115037
1996-05-21,5.419281482696533,5.475382073662133,5.374401129804795,5.405817676530868,456241191
1996-05-22,5.448453903198242,5.502309727672566,5.43162384566182,5.475382115137262,319336904
1996-05-23,5.403573513031006,5.434989460376597,5.376645301276051,5.4125495836159905,294687746
1996-05-24,5.7003703117370605,5.717960417978089,5.67105325917771,5.701543069016183,236779521
1996-05-27,5.532678604125977,5.652291090683797,5.5232971712123256,5.652291090683797,385864842
1996-05-28,5.353260517120361,5.417757171364504,5.28993536749426,5.417757171364504,545547298
1996-05-29,5.658154010772705,5.734377593352131,5.465834978749377,5.465834978749377,514643772
1996-05-30,5.554958820343018,5.715615284163482,5.518605225671867,5.6991979359074,528103408
1996-05-31,5.590139389038086,5.6405648263858,5.537369689765993,5.63470103920991,445949352
1996-06-03,5.761350631713867,5.781285628463361,5.664018030444833,5.699198873676075,488962489
1996-06-04,5.679262161254883,5.8973793620901,5.5760670342314125,5.862199774671127,719201952
1996-06-05,5.642909526824951,5.746105286480427,5.592484717629813,5.746105286480427,333800656
