Price,Close,High,Low,Open,Volume
Ticker,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
Date,,,,,
2002-08-12,416.6988525390625,422.80311662442045,416.57512238899204,419.1323212443953,7100
2002-08-13,419.91595458984375,424.8241269022904,415.33776290350136,415.33776290350136,8800
2002-08-14,424.3292541503906,424.8241747973702,414.1829529294768,414.1829529294768,18700
2002-08-15,424.3292541503906,424.3292541503906,424.3292541503906,424.3292541503906,0
2002-08-16,421.52459716796875,426.3502500100524,420.69969580364784,425.6491039895731,9400
2002-08-19,423.1744079589844,428.08258123980147,422.3907415783523,424.8242107190584,9100
2002-08-20,431.67083740234375,451.50970346823453,423.4218244561955,426.06151866855885,87200
2002-08-21,428.7012023925781,440.3322902228963,427.29886015644587,437.1976754496454,26000
2002-08-22,432.949462890625,438.0226264434289,426.102791605268,429.7736127627617,17700
2002-08-23,463.51190185546875,471.8433819927288,441.322044346346,441.322044346346,701900
2002-08-26,450.7261962890625,461.94483646399135,437.1977916534204,461.94483646399135,50100
2002-08-27,455.34552001953125,460.2949278458305,450.396112193232,450.396112193232,29100
2002-08-28,458.10894775390625,459.4700551300197,446.2716334386726,446.2716334386726,20100
2002-08-29,456.87158203125,468.50272100703955,452.04592938413396,457.8202387010846,138400
2002-08-30,457.861572265625,461.86237479101504,456.17053424264225,457.9028072714553,39400
2002-09-02,461.07861328125,463.182101625089,459.47004560137947,460.7073976092827,22900
2002-09-03,460.5010681152344,462.35709570727965,458.6450405231891,461.94464513126957,8400
2002-09-04,461.2848205566406,461.9447315320905,455.3867560773514,455.3867560773514,7800
2002-09-05,471.1836853027344,476.7930047001985,465.2443852091902,471.01869495469435,974200
2002-09-06,466.3992919921875,470.19381845809266,463.59460697096154,470.19381845809266,14500
2002-09-09,462.0273132324219,464.99698886192397,458.35654181021994,461.94484322104364,16800
2002-09-10,462.0273132324219,462.0273132324219,462.0273132324219,462.0273132324219,0
2002-09-11,462.3983459472656,464.8318144955859,458.6450556513678,464.8318144955859,32400
2002-09-12,461.9446716308594,462.76957283020016,459.59372335192745,459.59372335192745,13200
2002-09-13,459.51129150390625,461.9447605801304,457.407803110147,461.9447605801304,1900
2002-09-16,460.4598693847656,461.7384562014812,454.5205705529542,454.5205705529542,5300
2002-09-17,462.3159484863281,462.7283991406387,457.07779496779557,460.29493021061023,7300
2002-09-18,462.5223388671875,462.76979927848544,458.8515166642737,458.8515166642737,7800
2002-09-19,457.861572265625,461.9448448026757,455.75808348835415,461.9448448026757,23800
2002-09-20,455.6755065917969,462.76963776233015,454.1081739539443,454.1081739539443,2900
2002-09-23,459.9649963378906,461.9447798191669,454.0257465900325,454.0257465900325,6000
2002-09-24,470.8948974609375,478.44276466335344,456.170429066956,460.25370066255834,195900
2002-09-25,463.305908203125,469.3689135731792,461.1198992748808,468.50277714145545,16700
2002-09-26,461.2435302734375,464.41937978285176,459.9648931235424,462.02714614211635,4700
2002-09-27,464.08941650390625,469.28633458330285,457.8201872323474,469.28633458330285,58000
2002-09-30,470.1937561035156,471.3486380998045,464.6669071463868,466.89415079752604,151700
2002-10-01,462.4809875488281,466.5229741781839,460.29497871145225,464.4194856891534,7000
2002-10-02,462.4809875488281,462.4809875488281,462.4809875488281,462.4809875488281,0
2002-10-03,465.2442932128906,468.04897753102375,461.9446882964872,461.9446882964872,8900
2002-10-04,466.6880798339844,469.36901003188177,465.24450203511657,469.2452546527796,6800
2002-10-07,466.93536376953125,469.8637532708725,459.47001718645663,459.47001718645663,13700
2002-10-08,467.30670166015625,468.544053915214,458.64523587475173,458.64523587475173,8200
2002-10-09,465.8216247558594,467.677652085493,463.5943818907063,463.5943818907063,8800
2002-10-10,467.3476867675781,469.3687044397677,463.8006222693487,464.04808251844094,37100
2002-10-11,462.9345703125,465.24428363684694,461.94467878835866,464.0069318186638,10600
2002-10-14,462.0684814453125,474.31824556104505,461.98596110686196,474.31824556104505,1600
2002-10-15,462.0684814453125,462.0684814453125,462.0684814453125,462.0684814453125,0
2002-10-16,462.0684814453125,462.7696274082544,459.05757157342885,461.9447261116265,5600
2002-10-17,462.89337158203125,465.65677071992,457.40775795251665,458.02643391007194,12400
2002-10-18,464.08941650390625,468.37891301243513,459.5524596934956,459.5524596934956,34500
2002-10-21,452.3346252441406,465.24435122859484,449.736216257238,460.37741323080513,29200
2002-10-22,455.59307861328125,487.51677604849124,453.69581527355365,482.56736715459795,13400
2002-10-23,458.06768798828125,460.29493159786705,452.4583691423478,457.82022766454514,20400
2002-10-24,462.6047668457031,465.656912568987,452.0872723634098,452.0872723634098,10700
2002-10-25,461.61474609375,464.419430645365,451.6334605299065,451.6334605299065,30200
2002-10-28,464.08941650390625,466.0691996149122,452.7883098181732,463.1820452810145,31600
2002-10-29,462.5223388671875,464.1309070626215,459.05774206502167,459.05774206502167,4300
2002-10-30,458.64520263671875,464.33704273669355,452.91212753416204,452.91212753416204,16900
2002-10-31,454.108154296875,457.0365437690666,453.69570365718664,456.29416282641466,25100
2002-11-01,440.2910461425781,451.83966374631785,429.8147901038759,446.35405024535066,49900
2002-11-04,441.77581787109375,442.97193465437323,436.9089311069521,439.8373202329312,4000
2002-11-05,438.31134033203125,449.488794620743,437.2389785777598,449.488794620743,5300
2002-11-06,438.31134033203125,438.31134033203125,438.31134033203125,438.31134033203125,0
2002-11-07,439.4662170410156,441.7759308713995,433.07323124642556,438.0226396035275,32100
2002-11-08,434.063232421875,437.19784843539713,433.0733404312896,436.49670221389806,6900
2002-11-11,432.7019348144531,435.54785415837864,431.09336732893206,433.27937575130375,5800
2002-11-12,435.671630859375,456.9953087929219,432.6607210503385,456.9953087929219,12600
2002-11-13,428.6185302734375,440.3321342919503,428.1236098232306,437.15628564920877,16700
2002-11-14,425.44287109375,428.94870182985943,423.2156273800369,425.7315664269424,30500
2002-11-15,424.617919921875,427.2163790076494,423.1743427293286,424.82414523509595,13400
2002-11-18,426.3915100097656,432.49574953408273,423.9992760562482,425.6490786868173,15400
2002-11-19,426.3915100097656,426.3915100097656,426.3915100097656,426.3915100097656,0
2002-11-20,427.13385009765625,435.1354021595696,425.73150792631463,430.5984453598016,24100
2002-11-21,425.64910888671875,428.94871438196463,423.9993061390958,428.94871438196463,6000
2002-11-22,427.0514831542969,436.3728593042417,424.1643281305448,425.6491406445911,13400
2002-11-25,433.1969909667969,437.19774262330634,426.7627197592349,428.94872861154585,6800
2002-11-26,441.6522521972656,447.92148301743026,434.8055299501002,444.6218772493461,22200
2002-11-27,432.6194152832031,439.6723099987675,428.9898301083779,439.6723099987675,6300
2002-11-28,441.1159973144531,443.714456708514,435.7129035366263,439.5899499547557,5800
2002-11-29,441.1159973144531,441.1159973144531,441.1159973144531,441.1159973144531,0
2002-12-02,448.0038757324219,449.44745300691153,444.33310522710343,449.44745300691153,7500
2002-12-03,449.6537780761719,451.6335617738289,447.1378386235597,447.9215051017152,7700
2002-12-04,449.32366943359375,452.04583317692635,444.99293836757397,451.13846204513914,23300
2002-12-05,440.49725341796875,450.3960681015186,438.0225497470813,449.5711668778895,12300
2002-12-06,445.2404479980469,487.516636900131,441.4046370609111,449.57117954411405,13500
2002-12-09,427.3812561035156,441.3221053654629,424.90655270894297,437.19759970784173,30100
2002-12-10,430.72235107421875,435.9604556145912,428.288881507812,428.9487926576867,9800
2002-12-11,430.2273254394531,431.4234425677949,420.9059494650427,426.4740340488527,33200
2002-12-12,430.2685241699219,430.92848552853684,427.6288801273933,427.75258512114647,4500
2002-12-13,430.2273254394531,431.010991857883,428.1238368885001,429.07249366049217,6500
2002-12-16,425.9790954589844,431.42342446214246,422.349509224889,429.0311903058544,29200
2002-12-17,426.84515380859375,431.01089497270607,425.27782132404815,426.26771287492033,2600
2002-12-18,426.5976867675781,430.51596756905707,425.731500206766,427.2988326665475,3000
2002-12-19,422.3494873046875,428.9074630463001,420.69968461990356,423.7518296563503,17700
2002-12-20,425.64910888671875,427.29891163434166,424.4117568260015,426.47401026053024,13500
2002-12-23,428.4949645996094,429.7735514681631,425.85527052867405,427.7112983421162,22400
2002-12-24,428.6599426269531,432.08325250923735,427.29883546360287,431.4233415974214,2700
2002-12-25,428.6599426269531,428.6599426269531,428.6599426269531,428.6599426269531,0
2002-12-26,429.1961975097656,431.2584510537756,426.4740329012698,431.2584510537756,3000
2002-12-27,431.547119140625,435.54787015723423,410.84206707398494,428.9486600033367,5000
2002-12-30,430.7633972167969,436.3727150533707,428.9486045893247,428.9486045893247,10000
2002-12-31,431.8769836425781,432.99063039516966,420.6995832168996,424.8240889347124,10300
2003-01-01,432.9908447265625,433.0733147425535,423.1744961198666,423.1744961198666,2300
2003-01-02,433.2381896972656,435.54790335759594,429.93858436879896,435.46543336357695,1600
2003-01-03,434.269287109375,435.5066390242001,425.6902936940631,425.6902936940631,5000
2003-01-06,435.8365783691406,442.1470934048758,434.06307079654675,435.96033370238223,8800
2003-01-07,437.56903076171875,441.3223226888192,435.5480119246664,435.5480119246664,7600
2003-01-08,441.19854736328125,444.5806737238202,435.9604429747773,438.5589028403138,35200
2003-01-09,442.51837158203125,443.75572369736096,439.30123594297925,439.30123594297925,4100
2003-01-10,448.2513732910156,449.5711951927572,436.78522542122005,437.1976760590116,11400
2003-01-13,447.96258544921875,452.3758370667602,446.68399866207074,452.3758370667602,13000
2003-01-14,444.168212890625,452.04601197125584,443.05456568153636,450.39620900785707,10400
2003-01-15,447.5914306640625,448.74631263724757,442.0646321654807,447.0965100172577,8000
2003-01-16,442.84832763671875,447.0965902850809,441.322280078447,445.03433663985453,7800
2003-01-17,447.9214172363281,449.5299848816349,440.4973053484332,441.48719700308203,18500
2003-01-20,442.60076904296875,445.44668851138715,440.49728086126066,445.44668851138715,9400
2003-01-21,440.3323669433594,445.40553080422836,437.19775162395484,443.7969629692221,11500
2003-01-22,441.9408874511719,443.7969154432673,437.8576157989656,438.0226061345259,7400
2003-01-23,452.3346252441406,453.6957325810765,445.4467192614206,445.4467192614206,274600
2003-01-24,445.4880065917969,449.57127873430227,444.0031940894279,444.7868605164522,11700
2003-01-27,454.5206604003906,456.9953645405016,438.14638814584987,448.74635074013156,20500
2003-01-28,455.59307861328125,468.5440419552336,446.5603973123278,459.4701256497625,12000
2003-01-29,445.7354431152344,452.8708602325921,443.7969450002451,443.7969450002451,12900
2003-01-30,444.786865234375,451.9635178112678,438.2288887356973,445.5292463194403,15800
2003-01-31,445.1166687011719,449.36493003296306,436.12527580328464,444.827973419505,5200
2003-02-03,446.0240478515625,450.3960137395134,443.7968047469931,445.11662640630954,5900
2003-02-04,442.4358215332031,453.6132751697717,441.52845018206426,449.5712383918263,12900
2003-02-05,440.0848388671875,451.1797713037256,438.228810961937,451.1797713037256,7300
2003-02-06,439.0124206542969,443.54937717104974,437.1976279780012,440.53846770710646,6700
